"TreeID","WinterYear","TotalNuts","TotalNuts_T1","z_temp_meanMax_4It_T1","z_temp_meanMax_4It_T2","z_temp_meanMean_4It_T0","z_prec_4It_T1","z_prec_4It_T2","z_prec_4It_T0","ord_year"
"898",1976,204,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"905",1976,244,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"906",1976,492,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"908",1976,468,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"909",1976,776,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"910",1976,984,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"912",1976,132,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"913",1976,8,NA,0.00964391343012112,0.296022161904181,2.22045002244295,-0.460708811514782,0.277515803403298,-0.741939512797573,1
"842",1977,0,940,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"843",1977,0,416,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"844",1977,0,540,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"849",1977,0,300,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"850",1977,16,632,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"851",1977,152,296,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"852",1977,8,584,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"853",1977,4,388,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"875",1977,0,12,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"876",1977,4,244,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"877",1977,0,52,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"878",1977,0,100,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"879",1977,0,1196,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"880",1977,4,1560,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"884",1977,4,528,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"887",1977,0,284,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"888",1977,0,132,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"891",1977,20,88,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
"892",1977,0,140,1.895172215456,1.2233854600026,-0.851987861017791,-0.147817366336187,-0.841972231632755,0.416934719957585,2
